ts,BrainRegions,value
198,brain1,100.76862552972764
199,brain1,100.29104359223
200,brain1,94.28514851084688
1,brain2,101.78893680174141
2,brain2,102.80392263184117
3,brain2,105.41525621587638
4,brain2,105.26901026017451
5,brain2,93.11165316021454
6,brain2,95.31087480042439
7,brain2,102.5751763360433
8,brain2,102.56892975456104
9,brain2,102.57523843153024
10,brain2,119.26365745327361
11,brain2,102.85445255346583
12,brain2,105.677828200903
13,brain2,104.770008817466
14,brain2,103.256956256529
15,brain2,98.42365377679828
16,brain2,103.79484610246634
17,brain2,96.13587392731215
18,brain2,98.81590696629996
19,brain2,97.57318226085448
20,brain2,100.40937069693162
21,brain2,111.57329283336755
22,brain2,90.66367403704126
23,brain2,103.43130095187257
24,brain2,91.93642064405174
25,brain2,97.64034067105283
26,brain2,105.44475298483682
27,brain2,100.32140009547732
28,brain2,94.61127611035347
29,brain2,96.42348145370016
30,brain2,103.39798874467338
31,brain2,96.34816684141431
32,brain2,101.08229294790988
33,brain2,100.22785919951907
34,brain2,96.74199826197092
35,brain2,110.71972044662662
36,brain2,103.16959511159006
37,brain2,89.87428706671196
38,brain2,100.93227157384713
39,brain2,96.69106767615806
40,brain2,104.26216667398111
41,brain2,96.0373963078365
42,brain2,99.4263177926655
43,brain2,102.52493639490228
44,brain2,104.32877597085061
45,brain2,93.99851796472112
46,brain2,98.32749382079525
47,brain2,97.62527344419522
48,brain2,96.73335383713145
49,brain2,108.82727120140548
50,brain2,102.02490855480478
51,brain2,93.69558022832477
52,brain2,104.58930973527389
53,brain2,110.61078098506317
54,brain2,105.16232630275573
55,brain2,92.40315017022994
56,brain2,97.57882963566874
57,brain2,106.33455574593312
58,brain2,96.4616526719061
59,brain2,102.21909714073114
60,brain2,103.87317026714669
61,brain2,95.36534764210958
62,brain2,99.702373219691
63,brain2,83.79366329965464
64,brain2,94.87806179332856
65,brain2,98.7371592430342
66,brain2,93.76108409017576
67,brain2,108.16205651965818
68,brain2,92.84929311019684
69,brain2,97.79977756651508
70,brain2,100.65370288643045
71,brain2,107.20636644533057
72,brain2,92.82068924410281
73,brain2,105.8158187607748
74,brain2,100.05116530509794
75,brain2,95.09245674476024
76,brain2,102.31051737131635
77,brain2,100.99529847786735
78,brain2,96.99891561420603
79,brain2,100.3490104249501
80,brain2,98.0734320156912
81,brain2,100.56758672625624
82,brain2,103.31065337260523
83,brain2,107.93008408072676
84,brain2,93.81092250586576
85,brain2,110.66516687328134
86,brain2,90.23956100238749
87,brain2,99.24107452482208
88,brain2,102.94158603242288
89,brain2,101.40495933867517
90,brain2,96.88650240089703
91,brain2,98.95938874821363
92,brain2,97.53499532670584
93,brain2,97.05317621527894
94,brain2,104.24801048510513
95,brain2,101.78507742982524
96,brain2,96.53545202369673
97,brain2,104.49799937716625
98,brain2,101.53649760438304
99,brain2,104.06431059419481
100,brain2,103.14814420961807
101,brain2,95.85502494538964
102,brain2,97.19909479901516
103,brain2,103.7364680256163
104,brain2,103.05185132716733
105,brain2,99.89549203017926
106,brain2,100.58663691654391
107,brain2,106.38832447894212
108,brain2,97.04214305582084
109,brain2,102.7354869058502
110,brain2,98.98903673783053
111,brain2,98.9115939838639
112,brain2,105.49388425993595
113,brain2,104.12708174494014
114,brain2,104.06754818000319
115,brain2,106.52739403577165
116,brain2,100.1050192081638
117,brain2,103.40976485647482
118,brain2,98.44866621703272
119,brain2,101.62083176244221
120,brain2,99.34928472816158
121,brain2,100.48497982496359
122,brain2,102.97578512718457
123,brain2,95.90889658383264
124,brain2,110.4619363784273
125,brain2,94.96991309250149
126,brain2,93.92905693606134
127,brain2,105.79055436750033
128,brain2,103.95831346981468
129,brain2,103.12059908526078
130,brain2,103.1417275463214
131,brain2,99.93876613576543
132,brain2,95.51372814257084
133,brain2,100.37902279096863
134,brain2,96.61419144243945
135,brain2,104.87559866708875
136,brain2,99.2647130924893
137,brain2,95.87251401603744
138,brain2,98.39307079173503
139,brain2,102.06465727137812
140,brain2,97.18137723598012
141,brain2,95.88889802216784
142,brain2,101.21843605745956
143,brain2,101.22483285554361
144,brain2,97.46528412314436
145,brain2,97.64480847190839
146,brain2,101.16024968678818
147,brain2,92.75957829251338
148,brain2,92.96268112811723
149,brain2,96.40777889373783
150,brain2,98.93276424144076
151,brain2,101.55453782799002
152,brain2,107.37678108474776
153,brain2,104.2882981160101
154,brain2,99.20030735018287
155,brain2,99.90491896048655
156,brain2,94.98735317681096
157,brain2,99.90743432003805
158,brain2,98.5567068053993
159,brain2,101.61359280169044
160,brain2,95.86384528223839
161,brain2,102.59673257120586
162,brain2,107.66369456501289
163,brain2,99.45619925771571
164,brain2,102.0085586104947
165,brain2,103.45071995855557
166,brain2,97.99389764057082
167,brain2,101.12046240905208
168,brain2,100.06296200390898
169,brain2,100.48838049274416
170,brain2,96.13495108072267
171,brain2,100.12255087129472
172,brain2,102.48999145622724
173,brain2,107.2557180389752
174,brain2,104.79635413042604
175,brain2,110.76591228755778
176,brain2,96.16326218555976
177,brain2,104.36160318360339
178,brain2,100.91671002869175
179,brain2,110.94901466608836
180,brain2,95.95850857322424
181,brain2,95.80139078909612
182,brain2,97.0030367727799
183,brain2,89.38052137845096
184,brain2,97.3712248915962
185,brain2,96.20433669223151
186,brain2,100.75196893238103
187,brain2,101.70877987888579
188,brain2,109.38085419607943
189,brain2,104.75211919093024
190,brain2,97.11548172168798
191,brain2,95.50792664325822
192,brain2,102.45959585753253
193,brain2,93.3988339648968
194,brain2,109.15729382927177
195,brain2,105.89720060360644
196,brain2,97.65412173947648
197,brain2,91.43432735454562
198,brain2,106.76936187082707
199,brain2,99.42730077373692
200,brain2,106.1890815598673
1,brain2,101.78893680174141
2,brain2,102.80392263184117
3,brain2,105.41525621587638
4,brain2,105.26901026017451
5,brain2,93.11165316021454
6,brain2,95.31087480042439
7,brain2,102.5751763360433
8,brain2,102.56892975456104
9,brain2,102.57523843153024
10,brain2,119.26365745327361
11,brain2,102.85445255346583
12,brain2,105.677828200903
13,brain2,104.770008817466
14,brain2,103.256956256529
15,brain2,98.42365377679828
16,brain2,103.79484610246634
17,brain2,96.13587392731215
18,brain2,98.81590696629996
19,brain2,97.57318226085448
20,brain2,100.40937069693162
21,brain2,111.57329283336755
22,brain2,90.66367403704126
23,brain2,103.43130095187257
24,brain2,91.93642064405174
25,brain2,97.64034067105283
26,brain2,105.44475298483682
27,brain2,100.32140009547732
28,brain2,94.61127611035347
29,brain2,96.42348145370016
30,brain2,103.39798874467338
31,brain2,96.34816684141431
32,brain2,101.08229294790988
33,brain2,100.22785919951907
34,brain2,96.74199826197092
35,brain2,110.71972044662662
36,brain2,103.16959511159006
37,brain2,89.87428706671196
38,brain2,100.93227157384713
39,brain2,96.69106767615806
40,brain2,104.26216667398111
41,brain2,96.0373963078365
42,brain2,99.4263177926655
43,brain2,102.52493639490228
44,brain2,104.32877597085061
45,brain2,93.99851796472112
46,brain2,98.32749382079525
47,brain2,97.62527344419522
48,brain2,96.73335383713145
49,brain2,108.82727120140548
50,brain2,102.02490855480478
51,brain2,93.69558022832477
52,brain2,104.58930973527389
53,brain2,110.61078098506317
54,brain2,105.16232630275573
55,brain2,92.40315017022994
56,brain2,97.57882963566874
57,brain2,106.33455574593312
58,brain2,96.4616526719061
59,brain2,102.21909714073114
60,brain2,103.87317026714669
61,brain2,95.36534764210958
62,brain2,99.702373219691
63,brain2,83.79366329965464
64,brain2,94.87806179332856
65,brain2,98.7371592430342
66,brain2,93.76108409017576
67,brain2,108.16205651965818
68,brain2,92.84929311019684
69,brain2,97.79977756651508
70,brain2,100.65370288643045
71,brain2,107.20636644533057
72,brain2,92.82068924410281
73,brain2,105.8158187607748
74,brain2,100.05116530509794
75,brain2,95.09245674476024
76,brain2,102.31051737131635
77,brain2,100.99529847786735
78,brain2,96.99891561420603
79,brain2,100.3490104249501
80,brain2,98.0734320156912
81,brain2,100.56758672625624
82,brain2,103.31065337260523
83,brain2,107.93008408072676
84,brain2,93.81092250586576
85,brain2,110.66516687328134
86,brain2,90.23956100238749
87,brain2,99.24107452482208
88,brain2,102.94158603242288
89,brain2,101.40495933867517
90,brain2,96.88650240089703
91,brain2,98.95938874821363
92,brain2,97.53499532670584
93,brain2,97.05317621527894
94,brain2,104.24801048510513
95,brain2,101.78507742982524
96,brain2,96.53545202369673
97,brain2,104.49799937716625
98,brain2,101.53649760438304
99,brain2,104.06431059419481
100,brain2,103.14814420961807
101,brain2,95.85502494538964
102,brain2,97.19909479901516
103,brain2,103.7364680256163
104,brain2,103.05185132716733
105,brain2,99.89549203017926
106,brain2,100.58663691654391
107,brain2,106.38832447894212
108,brain2,97.04214305582084
109,brain2,102.7354869058502
110,brain2,98.98903673783053
111,brain2,98.9115939838639
112,brain2,105.49388425993595
113,brain2,104.12708174494014
114,brain2,104.06754818000319
115,brain2,106.52739403577165
116,brain2,100.1050192081638
117,brain2,103.40976485647482
118,brain2,98.44866621703272
119,brain2,101.62083176244221
120,brain2,99.34928472816158
121,brain2,100.48497982496359
122,brain2,102.97578512718457
123,brain2,95.90889658383264
124,brain2,110.4619363784273
125,brain2,94.96991309250149
126,brain2,93.92905693606134
127,brain2,105.79055436750033
128,brain2,103.95831346981468
129,brain2,103.12059908526078
130,brain2,103.1417275463214
131,brain2,99.93876613576543
132,brain2,95.51372814257084
133,brain2,100.37902279096863
134,brain2,96.61419144243945
135,brain2,104.87559866708875
136,brain2,99.2647130924893
137,brain2,95.87251401603744
138,brain2,98.39307079173503
139,brain2,102.06465727137812
140,brain2,97.18137723598012
141,brain2,95.88889802216784
142,brain2,101.21843605745956
143,brain2,101.22483285554361
144,brain2,97.46528412314436
145,brain2,97.64480847190839
146,brain2,101.16024968678818
147,brain2,92.75957829251338
148,brain2,92.96268112811723
149,brain2,96.40777889373783
150,brain2,98.93276424144076
151,brain2,101.55453782799002
152,brain2,107.37678108474776
153,brain2,104.2882981160101
154,brain2,99.20030735018287
155,brain2,99.90491896048655
156,brain2,94.98735317681096
157,brain2,99.90743432003805
158,brain2,98.5567068053993
159,brain2,101.61359280169044
160,brain2,95.86384528223839
161,brain2,102.59673257120586
162,brain2,107.66369456501289
163,brain2,99.45619925771571
164,brain2,102.0085586104947
165,brain2,103.45071995855557
166,brain2,97.99389764057082
167,brain2,101.12046240905208
168,brain2,100.06296200390898
169,brain2,100.48838049274416
170,brain2,96.13495108072267
171,brain2,100.12255087129472
172,brain2,102.48999145622724
173,brain2,107.2557180389752
174,brain2,104.79635413042604
175,brain2,110.76591228755778
176,brain2,96.16326218555976
177,brain2,104.36160318360339
178,brain2,100.91671002869175
179,brain2,110.94901466608836
180,brain2,95.95850857322424
181,brain2,95.80139078909612
182,brain2,97.0030367727799
183,brain2,89.38052137845096
184,brain2,97.3712248915962
185,brain2,96.20433669223151
186,brain2,100.75196893238103
187,brain2,101.70877987888579
188,brain2,109.38085419607943
189,brain2,104.75211919093024
190,brain2,97.11548172168798
191,brain2,95.50792664325822
192,brain2,102.45959585753253
193,brain2,93.3988339648968
194,brain2,109.15729382927177
195,brain2,105.89720060360644
196,brain2,97.65412173947648
197,brain2,91.43432735454562
198,brain2,106.76936187082707
199,brain2,99.42730077373692
200,brain2,106.1890815598673
1,brain2,101.78893680174141
2,brain2,102.80392263184117
3,brain2,105.41525621587638
4,brain2,105.26901026017451
5,brain2,93.11165316021454
6,brain2,95.31087480042439
7,brain2,102.5751763360433
8,brain2,102.56892975456104
9,brain2,102.57523843153024
10,brain2,119.26365745327361
11,brain2,102.85445255346583
12,brain2,105.677828200903
13,brain2,104.770008817466
14,brain2,103.256956256529
15,brain2,98.42365377679828
16,brain2,103.79484610246634
17,brain2,96.13587392731215
18,brain2,98.81590696629996
19,brain2,97.57318226085448
20,brain2,100.40937069693162
21,brain2,111.57329283336755
22,brain2,90.66367403704126
23,brain2,103.43130095187257
24,brain2,91.93642064405174
25,brain2,97.64034067105283
26,brain2,105.44475298483682
27,brain2,100.32140009547732
28,brain2,94.61127611035347
29,brain2,96.42348145370016
30,brain2,103.39798874467338
31,brain2,96.34816684141431
32,brain2,101.08229294790988
33,brain2,100.22785919951907
34,brain2,96.74199826197092
35,brain2,110.71972044662662
36,brain2,103.16959511159006
37,brain2,89.87428706671196
38,brain2,100.93227157384713
39,brain2,96.69106767615806
40,brain2,104.26216667398111
41,brain2,96.0373963078365
42,brain2,99.4263177926655
43,brain2,102.52493639490228
44,brain2,104.32877597085061
45,brain2,93.99851796472112
46,brain2,98.32749382079525
47,brain2,97.62527344419522
48,brain2,96.73335383713145
49,brain2,108.82727120140548
50,brain2,102.02490855480478
51,brain2,93.69558022832477
52,brain2,104.58930973527389
53,brain2,110.61078098506317
54,brain2,105.16232630275573
55,brain2,92.40315017022994
56,brain2,97.57882963566874
57,brain2,106.33455574593312
58,brain2,96.4616526719061
59,brain2,102.21909714073114
60,brain2,103.87317026714669
61,brain2,95.36534764210958
62,brain2,99.702373219691
63,brain2,83.79366329965464
64,brain2,94.87806179332856
65,brain2,98.7371592430342
66,brain2,93.76108409017576
67,brain2,108.16205651965818
68,brain2,92.84929311019684
69,brain2,97.79977756651508
70,brain2,100.65370288643045
71,brain2,107.20636644533057
72,brain2,92.82068924410281
73,brain2,105.8158187607748
74,brain2,100.05116530509794
75,brain2,95.09245674476024
76,brain2,102.31051737131635
77,brain2,100.99529847786735
78,brain2,96.99891561420603
79,brain2,100.3490104249501
80,brain2,98.0734320156912
81,brain2,100.56758672625624
82,brain2,103.31065337260523
83,brain2,107.93008408072676
84,brain2,93.81092250586576
85,brain2,110.66516687328134
86,brain2,90.23956100238749
87,brain2,99.24107452482208
88,brain2,102.94158603242288
89,brain2,101.40495933867517
90,brain2,96.88650240089703
91,brain2,98.95938874821363
92,brain2,97.53499532670584
93,brain2,97.05317621527894
94,brain2,104.24801048510513
95,brain2,101.78507742982524
96,brain2,96.53545202369673
97,brain2,104.49799937716625
98,brain2,101.53649760438304
99,brain2,104.06431059419481
100,brain2,103.14814420961807
101,brain2,95.85502494538964
102,brain2,97.19909479901516
103,brain2,103.7364680256163
104,brain2,103.05185132716733
105,brain2,99.89549203017926
106,brain2,100.58663691654391
107,brain2,106.38832447894212
108,brain2,97.04214305582084
109,brain2,102.7354869058502
110,brain2,98.98903673783053
111,brain2,98.9115939838639
112,brain2,105.49388425993595
113,brain2,104.12708174494014
114,brain2,104.06754818000319
115,brain2,106.52739403577165
116,brain2,100.1050192081638
117,brain2,103.40976485647482
118,brain2,98.44866621703272
119,brain2,101.62083176244221
120,brain2,99.34928472816158
121,brain2,100.48497982496359
122,brain2,102.97578512718457
123,brain2,95.90889658383264
124,brain2,110.4619363784273
125,brain2,94.96991309250149
126,brain2,93.92905693606134
127,brain2,105.79055436750033
128,brain2,103.95831346981468
129,brain2,103.12059908526078
130,brain2,103.1417275463214
131,brain2,99.93876613576543
132,brain2,95.51372814257084
133,brain2,100.37902279096863
134,brain2,96.61419144243945
135,brain2,104.87559866708875
136,brain2,99.2647130924893
137,brain2,95.87251401603744
138,brain2,98.39307079173503
139,brain2,102.06465727137812
140,brain2,97.18137723598012
141,brain2,95.88889802216784
142,brain2,101.21843605745956
143,brain2,101.22483285554361
144,brain2,97.46528412314436
145,brain2,97.64480847190839
146,brain2,101.16024968678818
147,brain2,92.75957829251338
148,brain2,92.96268112811723
149,brain2,96.40777889373783
150,brain2,98.93276424144076
151,brain2,101.55453782799002
152,brain2,107.37678108474776
153,brain2,104.2882981160101
154,brain2,99.20030735018287
155,brain2,99.90491896048655
156,brain2,94.98735317681096
157,brain2,99.90743432003805
158,brain2,98.5567068053993
159,brain2,101.61359280169044
160,brain2,95.86384528223839
161,brain2,102.59673257120586
162,brain2,107.66369456501289
163,brain2,99.45619925771571
164,brain2,102.0085586104947
165,brain2,103.45071995855557
166,brain2,97.99389764057082
167,brain2,101.12046240905208
168,brain2,100.06296200390898
169,brain2,100.48838049274416
170,brain2,96.13495108072267
171,brain2,100.12255087129472
172,brain2,102.48999145622724
173,brain2,107.2557180389752
174,brain2,104.79635413042604
175,brain2,110.76591228755778
176,brain2,96.16326218555976
177,brain2,104.36160318360339
178,brain2,100.91671002869175
179,brain2,110.94901466608836
180,brain2,95.95850857322424
181,brain2,95.80139078909612
182,brain2,97.0030367727799
183,brain2,89.38052137845096
184,brain2,97.3712248915962
185,brain2,96.20433669223151
186,brain2,100.75196893238103
187,brain2,101.70877987888579
188,brain2,109.38085419607943
189,brain2,104.75211919093024
190,brain2,97.11548172168798
191,brain2,95.50792664325822
192,brain2,102.45959585753253
193,brain2,93.3988339648968
194,brain2,109.15729382927177
195,brain2,105.89720060360644
196,brain2,97.65412173947648
197,brain2,91.43432735454562
198,brain2,106.76936187082707
199,brain2,99.42730077373692
200,brain2,106.1890815598673
1,brain2,101.78893680174141
2,brain2,102.80392263184117
3,brain2,105.41525621587638
4,brain2,105.26901026017451
5,brain2,93.11165316021454
6,brain2,95.31087480042439
7,brain2,102.5751763360433
8,brain2,102.56892975456104
9,brain2,102.57523843153024
10,brain2,119.26365745327361
11,brain2,102.85445255346583
12,brain2,105.677828200903
13,brain2,104.770008817466
14,brain2,103.256956256529
15,brain2,98.42365377679828
16,brain2,103.79484610246634
17,brain2,96.13587392731215
18,brain2,98.81590696629996
19,brain2,97.57318226085448
20,brain2,100.40937069693162
21,brain2,111.57329283336755
22,brain2,90.66367403704126
23,brain2,103.43130095187257
24,brain2,91.93642064405174
25,brain2,97.64034067105283
26,brain2,105.44475298483682
27,brain2,100.32140009547732
28,brain2,94.61127611035347
29,brain2,96.42348145370016
30,brain2,103.39798874467338
31,brain2,96.34816684141431
32,brain2,101.08229294790988
33,brain2,100.22785919951907
34,brain2,96.74199826197092
35,brain2,110.71972044662662
36,brain2,103.16959511159006
37,brain2,89.87428706671196
38,brain2,100.93227157384713
39,brain2,96.69106767615806
40,brain2,104.26216667398111
41,brain2,96.0373963078365
42,brain2,99.4263177926655
43,brain2,102.52493639490228
44,brain2,104.32877597085061
45,brain2,93.99851796472112
46,brain2,98.32749382079525
47,brain2,97.62527344419522
48,brain2,96.73335383713145
49,brain2,108.82727120140548
50,brain2,102.02490855480478
51,brain2,93.69558022832477
52,brain2,104.58930973527389
53,brain2,110.61078098506317
54,brain2,105.16232630275573
55,brain2,92.40315017022994
56,brain2,97.57882963566874
57,brain2,106.33455574593312
58,brain2,96.4616526719061
59,brain2,102.21909714073114
60,brain2,103.87317026714669
61,brain2,95.36534764210958
62,brain2,99.702373219691
63,brain2,83.79366329965464
64,brain2,94.87806179332856
65,brain2,98.7371592430342
66,brain2,93.76108409017576
67,brain2,108.16205651965818
68,brain2,92.84929311019684
69,brain2,97.79977756651508
70,brain2,100.65370288643045
71,brain2,107.20636644533057
72,brain2,92.82068924410281
73,brain2,105.8158187607748
74,brain2,100.05116530509794
75,brain2,95.09245674476024
76,brain2,102.31051737131635
77,brain2,100.99529847786735
78,brain2,96.99891561420603
79,brain2,100.3490104249501
80,brain2,98.0734320156912
81,brain2,100.56758672625624
82,brain2,103.31065337260523
83,brain2,107.93008408072676
84,brain2,93.81092250586576
85,brain2,110.66516687328134
86,brain2,90.23956100238749
87,brain2,99.24107452482208
88,brain2,102.94158603242288
89,brain2,101.40495933867517
90,brain2,96.88650240089703
91,brain2,98.95938874821363
92,brain2,97.53499532670584
93,brain2,97.05317621527894
94,brain2,104.24801048510513
95,brain2,101.78507742982524
96,brain2,96.53545202369673
97,brain2,104.49799937716625
98,brain2,101.53649760438304
99,brain2,104.06431059419481
100,brain2,103.14814420961807
101,brain2,95.85502494538964
102,brain2,97.19909479901516
103,brain2,103.7364680256163
104,brain2,103.05185132716733
105,brain2,99.89549203017926
106,brain2,100.58663691654391
107,brain2,106.38832447894212
108,brain2,97.04214305582084
109,brain2,102.7354869058502
110,brain2,98.98903673783053
111,brain2,98.9115939838639
112,brain2,105.49388425993595
113,brain2,104.12708174494014
114,brain2,104.06754818000319
115,brain2,106.52739403577165
116,brain2,100.1050192081638
117,brain2,103.40976485647482
118,brain2,98.44866621703272
119,brain2,101.62083176244221
120,brain2,99.34928472816158
121,brain2,100.48497982496359
122,brain2,102.97578512718457
123,brain2,95.90889658383264
124,brain2,110.4619363784273
125,brain2,94.96991309250149
126,brain2,93.92905693606134
127,brain2,105.79055436750033
128,brain2,103.95831346981468
129,brain2,103.12059908526078
130,brain2,103.1417275463214
131,brain2,99.93876613576543
132,brain2,95.51372814257084
133,brain2,100.37902279096863
134,brain2,96.61419144243945
135,brain2,104.87559866708875
136,brain2,99.2647130924893
137,brain2,95.87251401603744
138,brain2,98.39307079173503
139,brain2,102.06465727137812
140,brain2,97.18137723598012
141,brain2,95.88889802216784
142,brain2,101.21843605745956
143,brain2,101.22483285554361
144,brain2,97.46528412314436
145,brain2,97.64480847190839
146,brain2,101.16024968678818
147,brain2,92.75957829251338
148,brain2,92.96268112811723
149,brain2,96.40777889373783
150,brain2,98.93276424144076
151,brain2,101.55453782799002
152,brain2,107.37678108474776
153,brain2,104.2882981160101
154,brain2,99.20030735018287
155,brain2,99.90491896048655
156,brain2,94.98735317681096
157,brain2,99.90743432003805
158,brain2,98.5567068053993
159,brain2,101.61359280169044
160,brain2,95.86384528223839
161,brain2,102.59673257120586
162,brain2,107.66369456501289
163,brain2,99.45619925771571
164,brain2,102.0085586104947
165,brain2,103.45071995855557
166,brain2,97.99389764057082
167,brain2,101.12046240905208
168,brain2,100.06296200390898
169,brain2,100.48838049274416
170,brain2,96.13495108072267
171,brain2,100.12255087129472
172,brain2,102.48999145622724
173,brain2,107.2557180389752
174,brain2,104.79635413042604
175,brain2,110.76591228755778
176,brain2,96.16326218555976
177,brain2,104.36160318360339
178,brain2,100.91671002869175
179,brain2,110.94901466608836
180,brain2,95.95850857322424
181,brain2,95.80139078909612
182,brain2,97.0030367727799
183,brain2,89.38052137845096
184,brain2,97.3712248915962
185,brain2,96.20433669223151
186,brain2,100.75196893238103
187,brain2,101.70877987888579
188,brain2,109.38085419607943
189,brain2,104.75211919093024
190,brain2,97.11548172168798
191,brain2,95.50792664325822
192,brain2,102.45959585753253
193,brain2,93.3988339648968
194,brain2,109.15729382927177
195,brain2,105.89720060360644
196,brain2,97.65412173947648
197,brain2,91.43432735454562
198,brain2,106.76936187082707
199,brain2,99.42730077373692
200,brain2,106.1890815598673
1,brain2,101.78893680174141
2,brain2,102.80392263184117
3,brain2,105.41525621587638
4,brain2,105.26901026017451
5,brain2,93.11165316021454
6,brain2,95.31087480042439
7,brain2,102.5751763360433
8,brain2,102.56892975456104
9,brain2,102.57523843153024
10,brain2,119.26365745327361
11,brain2,102.85445255346583
12,brain2,105.677828200903
13,brain2,104.770008817466
14,brain2,103.256956256529
15,brain2,98.42365377679828
16,brain2,103.79484610246634
17,brain2,96.13587392731215
18,brain2,98.81590696629996
19,brain2,97.57318226085448
20,brain2,100.40937069693162
21,brain2,111.57329283336755
22,brain2,90.66367403704126
23,brain2,103.43130095187257
24,brain2,91.93642064405174
25,brain2,97.64034067105283
26,brain2,105.44475298483682
27,brain2,100.32140009547732
28,brain2,94.61127611035347
29,brain2,96.42348145370016
30,brain2,103.39798874467338
31,brain2,96.34816684141431
32,brain2,101.08229294790988
33,brain2,100.22785919951907
34,brain2,96.74199826197092
35,brain2,110.71972044662662
36,brain2,103.16959511159006
37,brain2,89.87428706671196
38,brain2,100.93227157384713
39,brain2,96.69106767615806
40,brain2,104.26216667398111
41,brain2,96.0373963078365
42,brain2,99.4263177926655
43,brain2,102.52493639490228
44,brain2,104.32877597085061
45,brain2,93.99851796472112
46,brain2,98.32749382079525
47,brain2,97.62527344419522
48,brain2,96.73335383713145
49,brain2,108.82727120140548
50,brain2,102.02490855480478
51,brain2,93.69558022832477
52,brain2,104.58930973527389
53,brain2,110.61078098506317
54,brain2,105.16232630275573
55,brain2,92.40315017022994
56,brain2,97.57882963566874
57,brain2,106.33455574593312
58,brain2,96.4616526719061
59,brain2,102.21909714073114
60,brain2,103.87317026714669
61,brain2,95.36534764210958
62,brain2,99.702373219691
63,brain2,83.79366329965464
64,brain2,94.87806179332856
65,brain2,98.7371592430342
66,brain2,93.76108409017576
67,brain2,108.16205651965818
68,brain2,92.84929311019684
69,brain2,97.79977756651508
70,brain2,100.65370288643045
71,brain2,107.20636644533057
72,brain2,92.82068924410281
73,brain2,105.8158187607748
74,brain2,100.05116530509794
75,brain2,95.09245674476024
76,brain2,102.31051737131635
77,brain2,100.99529847786735
78,brain2,96.99891561420603
79,brain2,100.3490104249501
80,brain2,98.0734320156912
81,brain2,100.56758672625624
82,brain2,103.31065337260523
83,brain2,107.93008408072676
84,brain2,93.81092250586576
85,brain2,110.66516687328134
86,brain2,90.23956100238749
87,brain2,99.24107452482208
88,brain2,102.94158603242288
89,brain2,101.40495933867517
90,brain2,96.88650240089703
91,brain2,98.95938874821363
92,brain2,97.53499532670584
93,brain2,97.05317621527894
94,brain2,104.24801048510513
95,brain2,101.78507742982524
96,brain2,96.53545202369673
97,brain2,104.49799937716625
98,brain2,101.53649760438304
99,brain2,104.06431059419481
100,brain2,103.14814420961807
101,brain2,95.85502494538964
102,brain2,97.19909479901516
103,brain2,103.7364680256163
104,brain2,103.05185132716733
105,brain2,99.89549203017926
106,brain2,100.58663691654391
107,brain2,106.38832447894212
108,brain2,97.04214305582084
109,brain2,102.7354869058502
110,brain2,98.98903673783053
111,brain2,98.9115939838639
112,brain2,105.49388425993595
113,brain2,104.12708174494014
114,brain2,104.06754818000319
115,brain2,106.52739403577165
116,brain2,100.1050192081638
117,brain2,103.40976485647482
118,brain2,98.44866621703272
119,brain2,101.62083176244221
120,brain2,99.34928472816158
121,brain2,100.48497982496359
122,brain2,102.97578512718457
123,brain2,95.90889658383264
124,brain2,110.4619363784273
125,brain2,94.96991309250149
126,brain2,93.92905693606134
127,brain2,105.79055436750033
128,brain2,103.95831346981468
129,brain2,103.12059908526078
130,brain2,103.1417275463214
131,brain2,99.93876613576543
132,brain2,95.51372814257084
133,brain2,100.37902279096863
134,brain2,96.61419144243945
135,brain2,104.87559866708875
136,brain2,99.2647130924893
137,brain2,95.87251401603744
138,brain2,98.39307079173503
139,brain2,102.06465727137812
140,brain2,97.18137723598012
141,brain2,95.88889802216784
142,brain2,101.21843605745956
143,brain2,101.22483285554361
144,brain2,97.46528412314436
145,brain2,97.64480847190839
146,brain2,101.16024968678818
147,brain2,92.75957829251338
148,brain2,92.96268112811723
149,brain2,96.40777889373783
150,brain2,98.93276424144076
151,brain2,101.55453782799002
152,brain2,107.37678108474776
153,brain2,104.2882981160101
154,brain2,99.20030735018287
155,brain2,99.90491896048655
156,brain2,94.98735317681096
157,brain2,99.90743432003805
158,brain2,98.5567068053993
159,brain2,101.61359280169044
160,brain2,95.86384528223839
161,brain2,102.59673257120586
162,brain2,107.66369456501289
163,brain2,99.45619925771571
164,brain2,102.0085586104947
165,brain2,103.45071995855557
166,brain2,97.99389764057082
167,brain2,101.12046240905208
168,brain2,100.06296200390898
169,brain2,100.48838049274416
170,brain2,96.13495108072267
171,brain2,100.12255087129472
172,brain2,102.48999145622724
173,brain2,107.2557180389752
174,brain2,104.79635413042604
175,brain2,110.76591228755778
176,brain2,96.16326218555976
177,brain2,104.36160318360339
178,brain2,100.91671002869175
179,brain2,110.94901466608836
180,brain2,95.95850857322424
181,brain2,95.80139078909612
182,brain2,97.0030367727799
183,brain2,89.38052137845096
184,brain2,97.3712248915962
185,brain2,96.20433669223151
186,brain2,100.75196893238103
187,brain2,101.70877987888579
188,brain2,109.38085419607943
189,brain2,104.75211919093024
190,brain2,97.11548172168798
191,brain2,95.50792664325822
192,brain2,102.45959585753253
193,brain2,93.3988339648968
194,brain2,109.15729382927177
195,brain2,105.89720060360644
196,brain2,97.65412173947648
197,brain2,91.43432735454562
